competition_level,simulation_id,policy,efficiency_score,overall_match_rate,total_rounds,policy_matches,policy_unmatches,policy_total_agents,policy_match_rate,avg_quality,avg_rounds_matched,avg_rounds_all
Competition 1.5,81,Threshold_6,1.0,0.6666666666666666,80,11,4,15,0.7333333333333333,7.325593603190092,1.1818181818181819,8.6
Competition 1.5,81,Threshold_8,1.0,0.6666666666666666,80,6,9,15,0.4,3.2028025128144986,20.166666666666668,22.466666666666665
Competition 1.5,81,Optimal_Stopping,1.0,0.6666666666666666,80,8,7,15,0.5333333333333333,3.666930481880946,15.0,19.733333333333334
Competition 1.5,82,Greedy,1.0,0.6666666666666666,80,15,0,15,1.0,5.708944109851917,1.0,1.0
Competition 1.5,82,Threshold_6,1.0,0.6666666666666666,80,10,5,15,0.6666666666666666,7.880849172253262,3.7,11.133333333333333
Competition 1.5,82,Threshold_8,1.0,0.6666666666666666,80,10,5,15,0.6666666666666666,6.166081140558886,14.9,18.8
Competition 1.5,82,Optimal_Stopping,1.0,0.6666666666666666,80,5,10,15,0.3333333333333333,3.6777321368563554,14.8,21.866666666666667
Competition 1.5,83,Greedy,1.0,0.6666666666666666,80,15,0,15,1.0,4.6975991605577745,1.0,1.0
Competition 1.5,83,Threshold_6,1.0,0.6666666666666666,80,8,7,15,0.5333333333333333,7.484680483818099,1.375,14.133333333333333
Competition 1.5,83,Threshold_8,1.0,0.6666666666666666,80,5,10,15,0.3333333333333333,4.222733492922328,18.6,24.8
Competition 1.5,83,Optimal_Stopping,1.0,0.6666666666666666,80,12,3,15,0.8,3.365004984013158,20.333333333333332,22.133333333333333
Competition 1.5,84,Greedy,1.0,0.6666666666666666,80,15,0,15,1.0,5.433701917893132,1.0,1.0
Competition 1.5,84,Threshold_6,1.0,0.6666666666666666,80,10,5,15,0.6666666666666666,6.944501223336218,10.2,16.866666666666667
Competition 1.5,84,Threshold_8,1.0,0.6666666666666666,80,6,9,15,0.4,6.00657654557635,14.666666666666666,21.8
Competition 1.5,84,Optimal_Stopping,1.0,0.6666666666666666,80,9,6,15,0.6,4.1751246804663005,15.666666666666666,20.8
Competition 1.5,85,Greedy,1.0,0.6666666666666666,80,15,0,15,1.0,5.033165908793848,1.0,1.0
Competition 1.5,85,Threshold_6,1.0,0.6666666666666666,80,8,7,15,0.5333333333333333,5.427771090594437,11.75,19.733333333333334
Competition 1.5,85,Threshold_8,1.0,0.6666666666666666,80,7,8,15,0.4666666666666667,7.178306919160641,9.142857142857142,20.933333333333334
Competition 1.5,85,Optimal_Stopping,1.0,0.6666666666666666,80,10,5,15,0.6666666666666666,3.966250176294724,22.5,24.466666666666665
Competition 1.5,86,Greedy,1.0,0.6666666666666666,80,15,0,15,1.0,5.714189872494255,1.0,1.0
Competition 1.5,86,Threshold_6,1.0,0.6666666666666666,80,12,3,15,0.8,7.786702627122501,2.5,6.466666666666667
Competition 1.5,86,Threshold_8,1.0,0.6666666666666666,80,6,9,15,0.4,7.726056974660892,4.666666666666667,13.533333333333333
Competition 1.5,86,Optimal_Stopping,1.0,0.6666666666666666,80,7,8,15,0.4666666666666667,4.65703650776497,14.0,17.533333333333335
Competition 1.5,87,Greedy,1.0,0.6666666666666666,80,15,0,15,1.0,4.6303474133660325,1.0,1.0
Competition 1.5,87,Threshold_6,1.0,0.6666666666666666,80,10,5,15,0.6666666666666666,5.99500091623097,14.9,20.4
Competition 1.5,87,Threshold_8,1.0,0.6666666666666666,80,5,10,15,0.3333333333333333,6.334221521349335,13.0,25.8
Competition 1.5,87,Optimal_Stopping,1.0,0.6666666666666666,80,10,5,15,0.6666666666666666,4.145663585390574,24.4,27.666666666666668
Competition 1.5,88,Greedy,1.0,0.6666666666666666,80,15,0,15,1.0,5.550277275820887,1.0,1.0
Competition 1.5,88,Threshold_6,1.0,0.6666666666666666,80,11,4,15,0.7333333333333333,6.398043330359277,8.272727272727273,12.6
Competition 1.5,88,Threshold_8,1.0,0.6666666666666666,80,6,9,15,0.4,6.593627507807697,8.833333333333334,17.6
Competition 1.5,88,Optimal_Stopping,1.0,0.6666666666666666,80,8,7,15,0.5333333333333333,4.339897341282925,10.375,16.4
Competition 1.5,89,Greedy,1.0,0.6666666666666666,80,15,0,15,1.0,4.8664464996494265,1.0,1.0
Competition 1.5,89,Threshold_6,1.0,0.6666666666666666,80,9,6,15,0.6,6.682109263605904,12.444444444444445,20.666666666666668
Competition 1.5,89,Threshold_8,1.0,0.6666666666666666,80,8,7,15,0.5333333333333333,4.65682823958256,27.0,28.2
Competition 1.5,89,Optimal_Stopping,1.0,0.6666666666666666,80,8,7,15,0.5333333333333333,4.152129137724582,20.75,26.266666666666666
Competition 1.5,90,Greedy,1.0,0.6666666666666666,80,15,0,15,1.0,4.814104070457364,1.0,1.0
Competition 1.5,90,Threshold_6,1.0,0.6666666666666666,80,11,4,15,0.7333333333333333,7.499053625894623,6.7272727272727275,12.2
Competition 1.5,90,Threshold_8,1.0,0.6666666666666666,80,9,6,15,0.6,6.607652890293917,14.333333333333334,20.933333333333334
Competition 1.5,90,Optimal_Stopping,1.0,0.6666666666666666,80,5,10,15,0.3333333333333333,2.8858098908025855,23.2,28.333333333333332
Competition 1.5,91,Greedy,1.0,0.6666666666666666,80,15,0,15,1.0,4.399106014865056,1.0,1.0
Competition 1.5,91,Threshold_6,1.0,0.6666666666666666,80,10,5,15,0.6666666666666666,5.350377063217657,13.8,17.733333333333334
Competition 1.5,91,Threshold_8,1.0,0.6666666666666666,80,5,10,15,0.3333333333333333,6.877389626890016,13.2,26.0
Competition 1.5,91,Optimal_Stopping,1.0,0.6666666666666666,80,10,5,15,0.6666666666666666,3.544312229106837,19.7,22.533333333333335
Competition 1.5,92,Greedy,1.0,0.6666666666666666,80,15,0,15,1.0,4.56403260200385,1.0,1.0
Competition 1.5,92,Threshold_6,1.0,0.6666666666666666,80,10,5,15,0.6666666666666666,5.981558980633247,11.2,18.0
Competition 1.5,92,Threshold_8,1.0,0.6666666666666666,80,8,7,15,0.5333333333333333,5.390858252469274,22.375,24.733333333333334
Competition 1.5,92,Optimal_Stopping,1.0,0.6666666666666666,80,7,8,15,0.4666666666666667,4.235883925148983,21.428571428571427,26.666666666666668
Competition 1.5,93,Greedy,1.0,0.6666666666666666,80,15,0,15,1.0,4.887916388959367,1.0,1.0
Competition 1.5,93,Threshold_6,1.0,0.6666666666666666,80,13,2,15,0.8666666666666667,7.446920579285783,3.5384615384615383,6.2
Competition 1.5,93,Threshold_8,1.0,0.6666666666666666,80,7,8,15,0.4666666666666667,3.25333915385816,21.571428571428573,24.2
Competition 1.5,93,Optimal_Stopping,1.0,0.6666666666666666,80,5,10,15,0.3333333333333333,5.121224040572187,16.8,24.533333333333335
Competition 1.5,94,Greedy,1.0,0.6666666666666666,80,15,0,15,1.0,6.155633011042881,1.0,1.0
Competition 1.5,94,Threshold_6,1.0,0.6666666666666666,80,10,5,15,0.6666666666666666,7.8213859887689114,1.2,8.733333333333333
Competition 1.5,94,Threshold_8,1.0,0.6666666666666666,80,6,9,15,0.4,6.246138957244336,13.833333333333334,20.133333333333333
Competition 1.5,94,Optimal_Stopping,1.0,0.6666666666666666,80,9,6,15,0.6,3.7130139650621214,16.77777777777778,20.533333333333335
Competition 1.5,95,Greedy,1.0,0.6666666666666666,80,15,0,15,1.0,5.735271680298907,1.0,1.0
Competition 1.5,95,Threshold_6,1.0,0.6666666666666666,80,10,5,15,0.6666666666666666,6.2984240179668065,9.7,16.533333333333335
Competition 1.5,95,Threshold_8,1.0,0.6666666666666666,80,9,6,15,0.6,5.739173990116032,27.333333333333332,29.2
Competition 1.5,95,Optimal_Stopping,1.0,0.6666666666666666,80,6,9,15,0.4,3.867255653074339,26.166666666666668,27.866666666666667
Competition 1.5,96,Greedy,1.0,0.6666666666666666,80,15,0,15,1.0,4.6339867577095015,1.0,1.0
Competition 1.5,96,Threshold_6,1.0,0.6666666666666666,80,10,5,15,0.6666666666666666,7.366738232828825,4.5,11.2
Competition 1.5,96,Threshold_8,1.0,0.6666666666666666,80,8,7,15,0.5333333333333333,5.569323183115798,13.875,19.666666666666668
Competition 1.5,96,Optimal_Stopping,1.0,0.6666666666666666,80,7,8,15,0.4666666666666667,4.657561947874535,19.857142857142858,23.733333333333334
Competition 1.5,97,Greedy,1.0,0.6666666666666666,80,15,0,15,1.0,4.857115122934664,1.0,1.0
Competition 1.5,97,Threshold_6,1.0,0.6666666666666666,80,12,3,15,0.8,6.94235060761513,5.083333333333333,9.333333333333334
Competition 1.5,97,Threshold_8,1.0,0.6666666666666666,80,8,7,15,0.5333333333333333,5.811241664300124,17.375,20.4
Competition 1.5,97,Optimal_Stopping,1.0,0.6666666666666666,80,5,10,15,0.3333333333333333,5.391142801547461,9.2,18.666666666666668
Competition 1.5,98,Greedy,1.0,0.6666666666666666,80,15,0,15,1.0,4.768771350340196,1.0,1.0
Competition 1.5,98,Threshold_6,1.0,0.6666666666666666,80,10,5,15,0.6666666666666666,6.001687309824375,9.8,15.533333333333333
Competition 1.5,98,Threshold_8,1.0,0.6666666666666666,80,8,7,15,0.5333333333333333,6.973139591988309,11.0,18.933333333333334
Competition 1.5,98,Optimal_Stopping,1.0,0.6666666666666666,80,7,8,15,0.4666666666666667,4.29024927825258,18.0,23.2
Competition 1.5,99,Greedy,1.0,0.6666666666666666,80,15,0,15,1.0,5.823684502415769,1.0,1.0
Competition 1.5,99,Threshold_6,1.0,0.6666666666666666,80,9,6,15,0.6,7.690444171413462,1.1111111111111112,8.866666666666667
Competition 1.5,99,Threshold_8,1.0,0.6666666666666666,80,9,6,15,0.6,6.76311843496871,11.222222222222221,16.866666666666667
Competition 1.5,99,Optimal_Stopping,1.0,0.6666666666666666,80,7,8,15,0.4666666666666667,5.441573486868639,17.857142857142858,21.333333333333332
Competition 2,0,Greedy,1.0,0.5,80,20,0,20,1.0,4.476564743433723,1.0,1.0
Competition 2,0,Threshold_6,1.0,0.5,80,12,8,20,0.6,7.024736131986671,2.3333333333333335,5.35
Competition 2,0,Threshold_8,1.0,0.5,80,5,15,20,0.25,5.055553134050625,7.2,9.5
Competition 2,0,Optimal_Stopping,1.0,0.5,80,3,17,20,0.15,3.9886239405256076,9.0,11.1
Competition 2,1,Greedy,1.0,0.5,80,20,0,20,1.0,4.981286574051685,1.0,1.0
Competition 2,1,Threshold_6,1.0,0.5,80,10,10,20,0.5,7.339162492254448,1.5,5.95
Competition 2,1,Threshold_8,1.0,0.5,80,5,15,20,0.25,6.74618367735234,3.6,8.75
Competition 2,1,Optimal_Stopping,1.0,0.5,80,5,15,20,0.25,3.877023352743989,9.6,10.75
Competition 2,2,Greedy,1.0,0.5,80,20,0,20,1.0,5.245964165756083,1.0,1.0
Competition 2,2,Threshold_6,1.0,0.5,80,12,8,20,0.6,7.223417003242151,4.416666666666667,7.15
Competition 2,2,Threshold_8,1.0,0.5,80,4,16,20,0.2,9.246537045676,1.0,8.2
Competition 2,2,Optimal_Stopping,1.0,0.5,80,4,16,20,0.2,4.570344350496525,9.0,10.35
Competition 2,3,Greedy,1.0,0.5,80,20,0,20,1.0,6.248531083851504,1.0,1.0
Competition 2,3,Threshold_6,1.0,0.5,80,11,9,20,0.55,6.760648943560856,1.9090909090909092,4.95
Competition 2,3,Threshold_8,1.0,0.5,80,6,14,20,0.3,7.469726210591262,4.333333333333333,8.2
Competition 2,3,Optimal_Stopping,1.0,0.5,80,3,17,20,0.15,3.8278906622135493,8.0,8.85
Competition 2,4,Greedy,1.0,0.5,80,20,0,20,1.0,4.45124686210418,1.0,1.0
Competition 2,4,Threshold_6,1.0,0.5,80,9,11,20,0.45,7.032152459898732,1.4444444444444444,7.5
Competition 2,4,Threshold_8,1.0,0.5,80,5,15,20,0.25,7.183290895990093,5.2,9.0
Competition 2,4,Optimal_Stopping,1.0,0.5,80,6,14,20,0.3,4.799088474368317,13.0,11.55
Competition 2,5,Greedy,1.0,0.5,80,20,0,20,1.0,4.999285686161131,1.0,1.0
Competition 2,5,Threshold_6,1.0,0.5,80,13,7,20,0.65,6.374052159536604,3.5384615384615383,5.4
Competition 2,5,Threshold_8,1.0,0.5,80,3,17,20,0.15,8.686731189454301,1.0,9.0
Competition 2,5,Optimal_Stopping,1.0,0.5,80,4,16,20,0.2,4.278145174611204,6.75,8.65
Competition 2,6,Greedy,1.0,0.5,80,20,0,20,1.0,5.311593750248406,1.0,1.0
Competition 2,6,Threshold_6,1.0,0.5,80,13,7,20,0.65,6.683254230793701,3.5384615384615383,6.85
Competition 2,6,Threshold_8,1.0,0.5,80,6,14,20,0.3,5.9881717596550095,6.666666666666667,9.7
Competition 2,6,Optimal_Stopping,1.0,0.5,80,1,19,20,0.05,1.5525290859544243,11.0,11.5
Competition 2,7,Greedy,1.0,0.5,80,20,0,20,1.0,4.423430685016917,1.0,1.0
Competition 2,7,Threshold_6,1.0,0.5,80,8,12,20,0.4,6.556289274432188,6.5,10.3
Competition 2,7,Threshold_8,1.0,0.5,80,4,16,20,0.2,7.384836915588282,5.25,11.8
Competition 2,7,Optimal_Stopping,1.0,0.5,80,8,12,20,0.4,4.029713542481229,8.75,11.35
Competition 2,8,Greedy,1.0,0.5,80,20,0,20,1.0,5.069715594621501,1.0,1.0
Competition 2,8,Threshold_6,1.0,0.5,80,9,11,20,0.45,8.229768171237563,1.7777777777777777,7.2
Competition 2,8,Threshold_8,1.0,0.5,80,4,16,20,0.2,6.37462032279999,8.25,11.95
Competition 2,8,Optimal_Stopping,1.0,0.5,80,7,13,20,0.35,4.153332448778235,11.142857142857142,11.3
Competition 2,9,Greedy,1.0,0.5,80,20,0,20,1.0,4.888440831754784,1.0,1.0
Competition 2,9,Threshold_6,1.0,0.5,80,9,11,20,0.45,6.63988199439959,2.7777777777777777,9.95
Competition 2,9,Threshold_8,1.0,0.5,80,4,16,20,0.2,4.398821289697786,13.75,15.8
Competition 2,9,Optimal_Stopping,1.0,0.5,80,7,13,20,0.35,3.0041195472196045,14.0,15.8
Competition 2,10,Greedy,1.0,0.5,80,20,0,20,1.0,6.247190830137354,1.0,1.0
Competition 2,10,Threshold_6,1.0,0.5,80,9,11,20,0.45,7.877397591077358,1.3333333333333333,7.25
Competition 2,10,Threshold_8,1.0,0.5,80,6,14,20,0.3,4.588774360094298,8.5,11.65
Competition 2,10,Optimal_Stopping,1.0,0.5,80,5,15,20,0.25,3.914808645372227,7.4,11.5
Competition 2,11,Greedy,1.0,0.5,80,20,0,20,1.0,4.03357171087224,1.0,1.0
Competition 2,11,Threshold_6,1.0,0.5,80,12,8,20,0.6,7.49822287719821,1.9166666666666667,5.95
Competition 2,11,Threshold_8,1.0,0.5,80,3,17,20,0.15,4.482881723994889,8.333333333333334,12.1
Competition 2,11,Optimal_Stopping,1.0,0.5,80,5,15,20,0.25,3.759162788625904,8.0,10.25
Competition 2,12,Greedy,1.0,0.5,80,20,0,20,1.0,5.216808592114479,1.0,1.0
Competition 2,12,Threshold_6,1.0,0.5,80,10,10,20,0.5,6.9744106170171225,4.0,7.9
Competition 2,12,Threshold_8,1.0,0.5,80,5,15,20,0.25,5.134683210883648,8.2,11.4
Competition 2,12,Optimal_Stopping,1.0,0.5,80,5,15,20,0.25,4.943264591212807,7.0,10.45
Competition 2,13,Greedy,1.0,0.5,80,20,0,20,1.0,5.352956333845712,1.0,1.0
Competition 2,13,Threshold_6,1.0,0.5,80,12,8,20,0.6,7.6520049292152725,2.1666666666666665,5.5
Competition 2,13,Threshold_8,1.0,0.5,80,3,17,20,0.15,4.787137554363706,8.333333333333334,12.35
Competition 2,13,Optimal_Stopping,1.0,0.5,80,5,15,20,0.25,4.457025119156869,8.4,10.5
Competition 2,14,Greedy,1.0,0.5,80,20,0,20,1.0,4.050921608350548,1.0,1.0
Competition 2,14,Threshold_6,1.0,0.5,80,11,9,20,0.55,7.068325882972959,3.5454545454545454,8.45
Competition 2,14,Threshold_8,1.0,0.5,80,2,18,20,0.1,6.376523709559653,8.0,12.55
Competition 2,14,Optimal_Stopping,1.0,0.5,80,7,13,20,0.35,4.91010875965682,9.571428571428571,11.55
Competition 2,15,Greedy,1.0,0.5,80,20,0,20,1.0,5.246988625541681,1.0,1.0
Competition 2,15,Threshold_6,1.0,0.5,80,7,13,20,0.35,7.366850064788233,2.5714285714285716,9.8
Competition 2,15,Threshold_8,1.0,0.5,80,6,14,20,0.3,7.319261286005676,5.5,9.5
Competition 2,15,Optimal_Stopping,1.0,0.5,80,7,13,20,0.35,4.109693661080384,11.142857142857142,11.5
Competition 2,16,Greedy,1.0,0.5,80,20,0,20,1.0,5.127526514718761,1.0,1.0
Competition 2,16,Threshold_6,1.0,0.5,80,7,13,20,0.35,7.544268788004971,2.142857142857143,9.35
Competition 2,16,Threshold_8,1.0,0.5,80,7,13,20,0.35,5.258075429857658,9.571428571428571,10.55
Competition 2,16,Optimal_Stopping,1.0,0.5,80,6,14,20,0.3,3.531669956000394,8.333333333333334,12.3
Competition 2,17,Greedy,1.0,0.5,80,20,0,20,1.0,4.448406253108252,1.0,1.0
Competition 2,17,Threshold_6,1.0,0.5,80,8,12,20,0.4,7.4712010464688365,2.5,8.7
Competition 2,17,Threshold_8,1.0,0.5,80,4,16,20,0.2,6.242077259320428,5.25,10.5
Competition 2,17,Optimal_Stopping,1.0,0.5,80,8,12,20,0.4,4.684952624576745,7.0,10.45
Competition 2,18,Greedy,1.0,0.5,80,20,0,20,1.0,4.446741163898118,1.0,1.0
Competition 2,18,Threshold_6,1.0,0.5,80,12,8,20,0.6,6.856330921655778,5.083333333333333,8.75
Competition 2,18,Threshold_8,1.0,0.5,80,5,15,20,0.25,6.488175969161418,4.2,10.3
Competition 2,18,Optimal_Stopping,1.0,0.5,80,3,17,20,0.15,4.209151047353191,13.0,13.7
Competition 2,19,Greedy,1.0,0.5,80,20,0,20,1.0,5.561332851504483,1.0,1.0
Competition 2,19,Threshold_6,1.0,0.5,80,13,7,20,0.65,7.127290311346524,2.923076923076923,5.1
Competition 2,19,Threshold_8,1.0,0.5,80,4,16,20,0.2,6.3489111617278216,6.5,10.45
Competition 2,19,Optimal_Stopping,1.0,0.5,80,3,17,20,0.15,4.962679833968282,7.0,9.85
Competition 2,20,Greedy,1.0,0.5,80,20,0,20,1.0,4.908725187217973,1.0,1.0
Competition 2,20,Threshold_6,1.0,0.5,80,9,11,20,0.45,7.039081584093939,4.222222222222222,9.15
Competition 2,20,Threshold_8,1.0,0.5,80,7,13,20,0.35,7.22948766340515,3.7142857142857144,8.05
Competition 2,20,Optimal_Stopping,1.0,0.5,80,4,16,20,0.2,3.1418051132687257,9.75,11.6
Competition 2,21,Greedy,1.0,0.5,80,20,0,20,1.0,5.171323962488494,1.0,1.0
Competition 2,21,Threshold_6,1.0,0.5,80,5,15,20,0.25,4.910976292776884,8.6,13.9
Competition 2,21,Threshold_8,1.0,0.5,80,6,14,20,0.3,7.3698276788816415,6.0,12.45
Competition 2,21,Optimal_Stopping,1.0,0.5,80,9,11,20,0.45,3.70542387542778,10.0,12.85
Competition 2,22,Greedy,1.0,0.5,80,20,0,20,1.0,5.879190857289874,1.0,1.0
Competition 2,22,Threshold_6,1.0,0.5,80,13,7,20,0.65,6.086151818779872,5.538461538461538,9.3
Competition 2,22,Threshold_8,1.0,0.5,80,4,16,20,0.2,4.218178038240668,16.25,15.15
Competition 2,22,Optimal_Stopping,1.0,0.5,80,3,17,20,0.15,4.9909082603505475,7.333333333333333,14.2
Competition 2,23,Greedy,1.0,0.5,80,20,0,20,1.0,5.091430860263126,1.0,1.0
Competition 2,23,Threshold_6,1.0,0.5,80,8,12,20,0.4,7.9362852399154855,2.75,8.75
Competition 2,23,Threshold_8,1.0,0.5,80,6,14,20,0.3,6.720472164476305,4.833333333333333,10.0
Competition 2,23,Optimal_Stopping,1.0,0.5,80,6,14,20,0.3,4.368776028560532,8.0,10.1
Competition 2,24,Greedy,1.0,0.5,80,20,0,20,1.0,4.403314654516093,1.0,1.0
Competition 2,24,Threshold_6,1.0,0.5,80,10,10,20,0.5,7.490287525349855,1.8,6.95
Competition 2,24,Threshold_8,1.0,0.5,80,4,16,20,0.2,5.808369757197538,7.0,11.3
Competition 2,24,Optimal_Stopping,1.0,0.5,80,6,14,20,0.3,3.692189698351155,8.666666666666666,11.05
Competition 2,25,Greedy,1.0,0.5,80,20,0,20,1.0,4.611314304931986,1.0,1.0
Competition 2,25,Threshold_6,1.0,0.5,80,9,11,20,0.45,7.6816492578917535,1.0,7.55
Competition 2,25,Threshold_8,1.0,0.5,80,5,15,20,0.25,6.281778664769183,7.4,10.75
Competition 2,25,Optimal_Stopping,1.0,0.5,80,6,14,20,0.3,4.150720353573147,12.5,12.35
Competition 2,26,Greedy,1.0,0.5,80,20,0,20,1.0,5.043722555544935,1.0,1.0
Competition 2,26,Threshold_6,1.0,0.5,80,11,9,20,0.55,7.4147404973232565,2.272727272727273,6.95
Competition 2,26,Threshold_8,1.0,0.5,80,3,17,20,0.15,1.9901831555067935,14.0,13.6
Competition 2,26,Optimal_Stopping,1.0,0.5,80,6,14,20,0.3,3.7917795467984674,10.5,11.05
Competition 2,27,Greedy,1.0,0.5,80,20,0,20,1.0,3.670406620885258,1.0,1.0
Competition 2,27,Threshold_6,1.0,0.5,80,13,7,20,0.65,7.16670747900317,2.6923076923076925,4.9
Competition 2,27,Threshold_8,1.0,0.5,80,2,18,20,0.1,9.334982380508222,1.5,7.8
Competition 2,27,Optimal_Stopping,1.0,0.5,80,5,15,20,0.25,4.140242713306451,6.2,8.2
Competition 2,28,Greedy,1.0,0.5,80,20,0,20,1.0,4.17727049759599,1.0,1.0
Competition 2,28,Threshold_6,1.0,0.5,80,13,7,20,0.65,7.380415910886972,1.6153846153846154,2.85
Competition 2,28,Threshold_8,1.0,0.5,80,5,15,20,0.25,8.991268198407615,1.6,5.1
Competition 2,28,Optimal_Stopping,1.0,0.5,80,2,18,20,0.1,3.295516851647461,6.0,5.3
Competition 2,29,Greedy,1.0,0.5,80,20,0,20,1.0,4.966990842079034,1.0,1.0
Competition 2,29,Threshold_6,1.0,0.5,80,10,10,20,0.5,8.290996991003126,1.3,4.3
Competition 2,29,Threshold_8,1.0,0.5,80,5,15,20,0.25,9.408756926614675,1.2,6.25
Competition 2,29,Optimal_Stopping,1.0,0.5,80,5,15,20,0.25,4.0802655355355535,7.2,8.15
Competition 2,30,Greedy,1.0,0.5,80,20,0,20,1.0,4.9275806471250005,1.0,1.0
Competition 2,30,Threshold_6,1.0,0.5,80,8,12,20,0.4,7.0003066136702286,1.875,7.45
Competition 2,30,Threshold_8,1.0,0.5,80,5,15,20,0.25,8.800053099176605,1.0,9.25
Competition 2,30,Optimal_Stopping,1.0,0.5,80,7,13,20,0.35,3.050462725506466,9.428571428571429,9.95
Competition 2,31,Greedy,1.0,0.5,80,20,0,20,1.0,5.000701848143434,1.0,1.0
Competition 2,31,Threshold_6,1.0,0.5,80,10,10,20,0.5,7.869480488244891,2.6,7.4
Competition 2,31,Threshold_8,1.0,0.5,80,7,13,20,0.35,6.9001437933970164,3.857142857142857,9.15
Competition 2,31,Optimal_Stopping,1.0,0.5,80,3,17,20,0.15,5.539803924303481,14.333333333333334,10.9
Competition 2,32,Greedy,1.0,0.5,80,20,0,20,1.0,4.428663338764758,1.0,1.0
Competition 2,32,Threshold_6,1.0,0.5,80,7,13,20,0.35,8.076984257517113,1.5714285714285714,10.95
Competition 2,32,Threshold_8,1.0,0.5,80,4,16,20,0.2,3.509129992254335,15.75,13.95
Competition 2,32,Optimal_Stopping,1.0,0.5,80,9,11,20,0.45,4.331025974011989,9.88888888888889,11.05
Competition 2,33,Greedy,1.0,0.5,80,20,0,20,1.0,5.0247457019245125,1.0,1.0
Competition 2,33,Threshold_6,1.0,0.5,80,10,10,20,0.5,7.436313964684706,2.4,7.5
Competition 2,33,Threshold_8,1.0,0.5,80,6,14,20,0.3,5.017665875767187,12.0,13.25
Competition 2,33,Optimal_Stopping,1.0,0.5,80,4,16,20,0.2,3.985706750818032,10.5,13.95
